ms_today;input_voltage;temp_mos_max;temp_mos_1;temp_mos_2;temp_mos_3;temp_motor;current_motor;current_in;d_axis_current;q_axis_current;erpm;duty_cycle;amp_hours_used;amp_hours_charged;watt_hours_used;watt_hours_charged;tachometer;tachometer_abs;encoder_position;fault_code;vesc_id;d_axis_voltage;q_axis_voltage;ms_today_setup;amp_hours_setup;amp_hours_charged_setup;watt_hours_setup;watt_hours_charged_setup;battery_level;battery_wh_tot;current_in_setup;current_motor_setup;speed_meters_per_sec;tacho_meters;tacho_abs_meters;num_vescs;ms_today_imu;roll;pitch;yaw;accX;accY;accZ;gyroX;gyroY;gyroZ;gnss_posTime;gnss_lat;gnss_lon;gnss_alt;gnss_gVel;gnss_vVel;gnss_hAcc;gnss_vAcc;
43148179;76.7;23.6;23.7;20.7;20.6;20.5;0;0;0;0;0;-0.001;0.0173;0;1.3352;0;23;95;118.8;0;56;0.021;-0.049;43147982;0.0173;0;1.3352;0;0.54;204.132;0;0;0;0.161;0.666;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
43148231;76.7;23.6;23.7;20.8;20.6;20.5;0;0;0;0;0;-0.001;0.0173;0;1.3352;0;23;95;118.8;0;56;0.022;-0.049;43148179;0.0173;0;1.3352;0;0.54;204.113;0;0;0;0.161;0.666;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
43148266;76.7;23.6;23.6;20.8;20.6;20.5;0;0;0;0;0;-0.001;0.0173;0;1.3352;0;23;95;118.8;0;56;0.02;-0.049;43148231;0.0173;0;1.3352;0;0.54;204.107;0;0;0;0.161;0.666;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
43148326;76.7;23.6;23.6;20.8;20.6;20.6;0;0;0;0;0;-0.001;0.0173;0;1.3352;0;23;95;118.8;0;56;0.024;-0.049;43148267;0.0173;0;1.3352;0;0.54;204.101;0;0;0;0.161;0.666;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
43148370;76.7;23.6;23.7;20.8;20.6;20.5;0;0;0;0;0;-0.001;0.0173;0;1.3352;0;23;95;118.8;0;56;0.03;-0.049;43148327;0.0173;0;1.3352;0;0.54;204.094;0;0;0;0.161;0.666;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
43148419;76.7;23.6;23.6;20.7;20.5;20.5;0;0;0;0;0;-0.001;0.0173;0;1.3352;0;23;95;118.8;0;56;0.02;-0.049;43148370;0.0173;0;1.3352;0;0.54;204.085;0;0;0;0.161;0.666;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
43148451;76.7;23.6;23.6;20.7;20.6;20.6;0;0;0;0;0;-0.001;0.0173;0;1.3352;0;23;95;118.8;0;56;0.03;-0.05;43148420;0.0173;0;1.3352;0;0.54;204.082;0;0;0;0.161;0.666;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
43148470;76.7;23.6;23.6;20.7;20.5;20.6;0;0;0;0;0;-0.001;0.0173;0;1.3352;0;23;95;118.8;0;56;0.02;-0.049;43148451;0.0173;0;1.3352;0;0.54;204.078;0;0;0;0.161;0.666;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
43148528;76.7;23.6;23.6;20.8;20.6;20.5;0;0;0;0;0;-0.001;0.0173;0;1.3352;0;23;95;118.8;0;56;0.021;-0.049;43148470;0.0173;0;1.3352;0;0.54;204.073;0;0;0;0.161;0.666;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
43148539;76.7;23.6;23.6;20.8;20.6;20.6;0;0;0;0;0;-0.001;0.0173;0;1.3352;0;23;95;118.8;0;56;0.024;-0.049;43148529;0.0173;0;1.3352;0;0.54;204.064;0;0;0;0.161;0.666;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
43148571;76.7;23.6;23.6;20.7;20.6;20.6;0;0;0;0;0;-0.003;0.0173;0;1.3352;0;23;95;118.8;0;56;0.025;-0.049;43148539;0.0173;0;1.3352;0;0.54;204.06;0;0;0;0.161;0.666;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
43148603;76.7;23.6;23.6;20.8;20.6;20.6;0;0;0;0;0;-0.001;0.0173;0;1.3352;0;23;95;118.8;0;56;0.026;-0.05;43148571;0.0173;0;1.3352;0;0.54;204.055;0;0;0;0.161;0.666;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
43148636;76.7;23.6;23.5;20.8;20.7;20.6;0;0;0;0;0;-0.001;0.0173;0;1.3352;0;23;95;118.8;0;56;0.017;-0.049;43148603;0.0173;0;1.3352;0;0.54;204.052;0;0;0;0.161;0.666;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
43148668;76.7;23.6;23.6;20.7;20.6;20.5;0;0;0;0;0;-0.001;0.0173;0;1.3352;0;23;95;118.8;0;56;0.026;-0.048;43148636;0.0173;0;1.3352;0;0.54;204.047;0;0;0;0.161;0.666;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
43148699;76.7;23.6;23.6;20.8;20.6;20.5;0;0;0;0;0;-0.001;0.0173;0;1.3352;0;23;95;118.8;0;56;0.027;-0.049;43148668;0.0173;0;1.3352;0;0.54;204.043;0;0;0;0.161;0.666;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
43148732;76.7;23.6;23.6;20.8;20.6;20.5;0;0;0;0;0;-0.001;0.0173;0;1.3352;0;23;95;118.8;0;56;0.024;-0.049;43148699;0.0173;0;1.3352;0;0.54;204.04;0;0;0;0.161;0.666;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
43148779;76.7;23.6;23.6;20.7;20.6;20.6;0;0;0;0;0;-0.001;0.0173;0;1.3352;0;23;95;118.8;0;56;0.017;-0.049;43148733;0.0173;0;1.3352;0;0.54;204.038;0;0;0;0.161;0.666;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
43148798;76.7;23.6;23.7;20.7;20.6;20.6;0;0;0;0;0;-0.001;0.0173;0;1.3352;0;23;95;118.8;0;56;0.027;-0.049;43148779;0.0173;0;1.3352;0;0.54;204.033;0;0;0;0.161;0.666;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
43148860;76.7;23.6;23.6;20.7;20.6;20.6;0;0;0;0;0;-0.001;0.0173;0;1.3352;0;23;95;118.8;0;56;0.027;-0.049;43148799;0.0173;0;1.3352;0;0.54;204.028;0;0;0;0.161;0.666;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
43148890;76.7;23.6;23.6;20.7;20.5;20.6;0;0;0;0;0;-0.001;0.0173;0;1.3352;0;23;95;118.8;0;56;0.025;-0.05;43148862;0.0173;0;1.3352;0;0.54;204.019;0;0;0;0.161;0.666;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
43148921;76.7;23.6;23.6;20.8;20.6;20.6;0;0;0;0;0;-0.001;0.0173;0;1.3352;0;23;95;118.8;0;56;0.022;-0.049;43148891;0.0173;0;1.3352;0;0.54;204.018;0;0;0;0.161;0.666;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
43148951;76.7;23.6;23.5;20.7;20.6;20.5;0;0;0;0;0;-0.001;0.0173;0;1.3352;0;23;95;118.8;0;56;0.024;-0.049;43148922;0.0173;0;1.3352;0;0.54;204.014;0;0;0;0.161;0.666;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
43148984;76.7;23.6;23.4;20.7;20.6;20.5;0;0;0;0;0;-0.001;0.0173;0;1.3352;0;23;95;118.8;0;56;0.027;-0.049;43148951;0.0173;0;1.3352;0;0.54;204.009;0;0;0;0.161;0.666;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
43149025;76.7;23.6;23.6;20.7;20.6;20.5;0;0;0;0;0;-0.001;0.0173;0;1.3352;0;23;95;118.8;0;56;0.018;-0.049;43148986;0.0173;0;1.3352;0;0.54;204.004;0;0;0;0.161;0.666;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
43149092;76.7;23.6;23.6;20.7;20.5;20.6;0;0;0;0;0;-0.001;0.0173;0;1.3352;0;23;95;118.8;0;56;0.027;-0.049;43149026;0.0173;0;1.3352;0;0.54;204;0;0;0;0.161;0.666;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
43149105;76.7;23.6;23.6;20.7;20.6;20.6;0;0;0;0;0;-0.001;0.0173;0;1.3352;0;23;95;118.8;0;56;0.025;-0.049;43149093;0.0173;0;1.3352;0;0.54;203.99;0;0;0;0.161;0.666;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
43149136;76.7;23.6;23.5;20.7;20.6;20.6;0;0;0;0;0;-0.001;0.0173;0;1.3352;0;23;95;118.8;0;56;0.018;-0.049;43149105;0.0173;0;1.3352;0;0.54;203.986;0;0;0;0.161;0.666;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
43149167;76.7;23.6;23.6;20.8;20.6;20.6;0;0;0;0;0;-0.001;0.0173;0;1.3352;0;23;95;118.8;0;56;0.02;-0.049;43149136;0.0173;0;1.3352;0;0.54;203.982;0;0;0;0.161;0.666;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
43149199;76.7;23.6;23.6;20.7;20.6;20.5;0;0;0;0;0;-0.001;0.0173;0;1.3352;0;23;95;118.8;0;56;0.025;-0.05;43149168;0.0173;0;1.3352;0;0.54;203.978;0;0;0;0.161;0.666;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
43149235;76.7;23.6;23.6;20.8;20.6;20.5;0;0;0;0;0;-0.001;0.0173;0;1.3352;0;23;95;118.8;0;56;0.023;-0.05;43149199;0.0173;0;1.3352;0;0.54;203.973;0;0;0;0.161;0.666;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
43149286;76.7;23.6;23.7;20.8;20.6;20.6;0;0;0;0;0;-0.001;0.0173;0;1.3352;0;23;95;118.8;0;56;0.017;-0.049;43149236;0.0173;0;1.3352;0;0.54;203.967;0;0;0;0.161;0.666;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
43149296;76.7;23.6;23.6;20.7;20.5;20.6;0;0;0;0;0;-0.001;0.0173;0;1.3352;0;23;95;118.8;0;56;0.018;-0.048;43149286;0.0173;0;1.3352;0;0.54;203.963;0;0;0;0.161;0.666;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
43149327;76.7;23.6;23.5;20.7;20.6;20.6;0;0;0;0;0;-0.001;0.0173;0;1.3352;0;23;95;118.8;0;56;0.011;-0.05;43149297;0.0173;0;1.3352;0;0.54;203.96;0;0;0;0.161;0.666;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
43149356;76.7;23.6;23.6;20.8;20.6;20.5;0;0;0;0;0;-0.001;0.0173;0;1.3352;0;23;95;118.8;0;56;0.025;-0.049;43149327;0.0173;0;1.3352;0;0.54;203.957;0;0;0;0.161;0.666;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
43149387;76.7;23.6;23.6;20.8;20.6;20.5;0;0;0;0;0;-0.001;0.0173;0;1.3352;0;23;95;118.8;0;56;0.03;-0.048;43149356;0.0173;0;1.3352;0;0.54;203.955;0;0;0;0.161;0.666;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
43149419;76.7;23.6;23.6;20.8;20.6;20.5;0;0;0;0;0;-0.001;0.0173;0;1.3352;0;23;95;118.8;0;56;0.016;-0.05;43149387;0.0173;0;1.3352;0;0.54;203.952;0;0;0;0.161;0.666;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
43149478;76.7;23.6;23.6;20.8;20.6;20.5;0;0;0;0;0;-0.001;0.0173;0;1.3352;0;23;95;118.8;0;56;0.023;-0.049;43149419;0.0173;0;1.3352;0;0.54;203.948;0;0;0;0.161;0.666;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
43149511;76.7;23.6;23.5;20.8;20.6;20.5;0;0;0;0;0;-0.001;0.0173;0;1.3352;0;23;95;118.8;0;56;0.027;-0.049;43149479;0.0173;0;1.3352;0;0.54;203.938;0;0;0;0.161;0.666;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
43149541;76.7;23.6;23.6;20.8;20.6;20.5;0;0;0;0;0;-0.001;0.0173;0;1.3352;0;23;95;118.8;0;56;0.026;-0.05;43149511;0.0173;0;1.3352;0;0.54;203.935;0;0;0;0.161;0.666;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
43149581;76.7;23.6;23.6;20.7;20.6;20.5;0;0;0;0;0;-0.001;0.0173;0;1.3352;0;23;95;118.8;0;56;0.028;-0.049;43149541;0.0173;0;1.3352;0;0.54;203.93;0;0;0;0.161;0.666;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
43149619;76.7;23.6;23.6;20.8;20.6;20.6;0;0;0;0;0;-0.002;0.0173;0;1.3352;0;23;95;118.8;0;56;0.021;-0.049;43149581;0.0173;0;1.3352;0;0.54;203.923;0;0;0;0.161;0.666;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
43149692;76.7;23.6;23.6;20.8;20.6;20.6;0;0;0;0;0;-0.001;0.0173;0;1.3352;0;23;95;118.8;0;56;0.018;-0.049;43149621;0.0173;0;1.3352;0;0.54;203.918;0;0;0;0.161;0.666;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
43149731;76.7;23.6;23.5;20.8;20.6;20.5;0;0;0;0;0;-0.001;0.0173;0;1.3352;0;23;95;118.8;0;56;0.026;-0.049;43149693;0.0173;0;1.3352;0;0.54;203.913;0;0;0;0.161;0.666;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
43149765;76.7;23.6;23.7;20.7;20.6;20.5;0;0;0;0;0;-0.001;0.0173;0;1.3352;0;23;95;118.8;0;56;0.021;-0.049;43149731;0.0173;0;1.3352;0;0.54;203.909;0;0;0;0.161;0.666;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
43149799;76.7;23.6;23.6;20.7;20.6;20.5;0;0;0;0;0;-0.001;0.0173;0;1.3352;0;23;95;118.8;0;56;0.021;-0.048;43149765;0.0173;0;1.3352;0;0.54;203.907;0;0;0;0.161;0.666;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
43149831;76.7;23.6;23.6;20.7;20.6;20.6;0;0;0;0;0;-0.001;0.0173;0;1.3352;0;23;95;118.8;0;56;0.018;-0.048;43149799;0.0173;0;1.3352;0;0.54;203.904;0;0;0;0.161;0.666;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
43149863;76.7;23.6;23.6;20.8;20.6;20.6;0;0;0;0;0;-0.001;0.0173;0;1.3352;0;23;95;118.8;0;56;0.026;-0.049;43149831;0.0173;0;1.3352;0;0.54;203.901;0;0;0;0.161;0.666;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
43149906;76.7;23.6;23.6;20.7;20.6;20.6;0;0;0;0;0;-0.001;0.0173;0;1.3352;0;23;95;118.8;0;56;0.023;-0.049;43149863;0.0173;0;1.3352;0;0.54;203.9;0;0;0;0.161;0.666;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
43149946;76.7;23.6;23.5;20.7;20.6;20.6;0;0;0;0;0;-0.001;0.0173;0;1.3352;0;23;95;118.8;0;56;0.021;-0.049;43149906;0.0173;0;1.3352;0;0.54;203.897;0;0;0;0.161;0.666;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
43149970;76.7;23.6;23.6;20.7;20.6;20.6;0;0;0;0;0;-0.001;0.0173;0;1.3352;0;23;95;118.8;0;56;0.013;-0.05;43149947;0.0173;0;1.3352;0;0.54;203.893;0;0;0;0.161;0.666;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
43150039;76.7;23.6;23.5;20.8;20.6;20.6;0;0;0;0;0;-0.001;0.0173;0;1.3352;0;23;95;118.8;0;56;0.022;-0.049;43149970;0.0173;0;1.3352;0;0.54;203.888;0;0;0;0.161;0.666;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
43150061;76.7;23.6;23.6;20.8;20.6;20.5;0;0;0;0;0;-0.001;0.0173;0;1.3352;0;23;95;118.8;0;56;0.024;-0.049;43150039;0.0173;0;1.3352;0;0.54;203.883;0;0;0;0.161;0.666;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
43150076;76.7;23.5;23.6;20.8;20.6;20.5;0;0;0;0;0;-0.001;0.0173;0;1.3352;0;23;95;118.8;0;56;0.022;-0.049;43150061;0.0173;0;1.3352;0;0.54;203.878;0;0;0;0.161;0.666;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
43150106;76.7;23.5;23.6;20.7;20.5;20.5;0;0;0;0;0;-0.001;0.0173;0;1.3352;0;23;95;118.8;0;56;0.019;-0.049;43150077;0.0173;0;1.3352;0;0.54;203.877;0;0;0;0.161;0.666;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
43150136;76.7;23.5;23.6;20.7;20.5;20.5;0;0;0;0;0;-0.001;0.0173;0;1.3352;0;23;95;118.8;0;56;0.022;-0.05;43150106;0.0173;0;1.3352;0;0.54;203.875;0;0;0;0.161;0.666;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
43150167;76.7;23.6;23.6;20.7;20.6;20.5;0;0;0;0;0;-0.001;0.0173;0;1.3352;0;23;95;118.8;0;56;0.019;-0.049;43150136;0.0173;0;1.3352;0;0.54;203.873;0;0;0;0.161;0.666;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
43150202;76.7;23.6;23.6;20.7;20.5;20.5;0;0;0;0;0;-0.001;0.0173;0;1.3352;0;23;95;118.8;0;56;0.019;-0.05;43150167;0.0173;0;1.3352;0;0.54;203.872;0;0;0;0.161;0.666;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
43150257;76.7;23.6;23.6;20.7;20.6;20.5;0;0;0;0;0;-0.001;0.0173;0;1.3352;0;23;95;118.8;0;56;0.026;-0.049;43150202;0.0173;0;1.3352;0;0.54;203.869;0;0;0;0.161;0.666;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
43150289;76.7;23.6;23.6;20.7;20.6;20.5;0;0;0;0;0;-0.001;0.0173;0;1.3352;0;23;95;118.8;0;56;0.016;-0.05;43150257;0.0173;0;1.3352;0;0.54;203.869;0;0;0;0.161;0.666;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
43150322;76.7;23.6;23.5;20.7;20.6;20.5;0;0;0;0;0;-0.001;0.0173;0;1.3352;0;23;95;118.8;0;56;0.025;-0.049;43150289;0.0173;0;1.3352;0;0.54;203.867;0;0;0;0.161;0.666;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
43150357;76.7;23.6;23.5;20.8;20.6;20.5;0;0;0;0;0;-0.001;0.0173;0;1.3352;0;23;95;118.8;0;56;0.022;-0.049;43150323;0.0173;0;1.3352;0;0.54;203.866;0;0;0;0.161;0.666;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
43150388;76.7;23.5;23.5;20.7;20.5;20.5;0;0;0;0;0;-0.001;0.0173;0;1.3352;0;23;95;118.8;0;56;0.026;-0.049;43150357;0.0173;0;1.3352;0;0.54;203.865;0;0;0;0.161;0.666;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
43150449;76.7;23.6;23.5;20.8;20.6;20.4;0;0;0;0;0;-0.001;0.0173;0;1.3352;0;23;95;118.8;0;56;0.02;-0.05;43150389;0.0173;0;1.3352;0;0.54;203.865;0;0;0;0.161;0.666;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
43150482;76.7;23.6;23.5;20.7;20.6;20.5;0;0;0;0;0;-0.001;0.0173;0;1.3352;0;23;95;118.8;0;56;0.022;-0.05;43150449;0.0173;0;1.3352;0;0.54;203.865;0;0;0;0.161;0.666;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
43150513;76.7;23.6;23.6;20.7;20.5;20.5;0;0;0;0;0;-0.001;0.0173;0;1.3352;0;23;95;118.8;0;56;0.028;-0.05;43150482;0.0173;0;1.3352;0;0.54;203.865;0;0;0;0.161;0.666;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
43150541;76.7;23.6;23.6;20.7;20.5;20.5;0;0;0;0;0;-0.001;0.0173;0;1.3352;0;23;95;118.8;0;56;0.025;-0.049;43150513;0.0173;0;1.3352;0;0.54;203.865;0;0;0;0.161;0.666;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
43150575;76.7;23.5;23.5;20.7;20.6;20.5;0;0;0;0;0;-0.001;0.0173;0;1.3352;0;23;95;118.8;0;56;0.022;-0.049;43150541;0.0173;0;1.3352;0;0.54;203.866;0;0;0;0.161;0.666;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
43150607;76.7;23.5;23.6;20.7;20.5;20.5;0;0;0;0;0;-0.001;0.0173;0;1.3352;0;23;95;118.8;0;56;0.018;-0.049;43150575;0.0173;0;1.3352;0;0.54;203.866;0;0;0;0.161;0.666;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
43150662;76.7;23.5;23.5;20.7;20.6;20.6;0;0;0;0;0;-0.001;0.0173;0;1.3352;0;23;95;118.8;0;56;0.023;-0.049;43150607;0.0173;0;1.3352;0;0.54;203.867;0;0;0;0.161;0.666;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
43150698;76.7;23.5;23.5;20.7;20.6;20.6;0;0;0;0;0;-0.001;0.0173;0;1.3352;0;23;95;118.8;0;56;0.021;-0.05;43150663;0.0173;0;1.3352;0;0.54;203.867;0;0;0;0.161;0.666;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
43150721;76.7;23.5;23.6;20.8;20.6;20.5;0;0;0;0;0;-0.001;0.0173;0;1.3352;0;23;95;118.8;0;56;0.022;-0.049;43150698;0.0173;0;1.3352;0;0.54;203.868;0;0;0;0.161;0.666;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
43150761;76.7;23.5;23.5;20.7;20.5;20.5;0;0;0;0;0;-0.001;0.0173;0;1.3352;0;23;95;118.8;0;56;0.023;-0.048;43150721;0.0173;0;1.3352;0;0.54;203.87;0;0;0;0.161;0.666;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
