ms_today;input_voltage;temp_mos_max;temp_mos_1;temp_mos_2;temp_mos_3;temp_motor;current_motor;current_in;d_axis_current;q_axis_current;erpm;duty_cycle;amp_hours_used;amp_hours_charged;watt_hours_used;watt_hours_charged;tachometer;tachometer_abs;encoder_position;fault_code;vesc_id;d_axis_voltage;q_axis_voltage;ms_today_setup;amp_hours_setup;amp_hours_charged_setup;watt_hours_setup;watt_hours_charged_setup;battery_level;battery_wh_tot;current_in_setup;current_motor_setup;speed_meters_per_sec;tacho_meters;tacho_abs_meters;num_vescs;ms_today_imu;roll;pitch;yaw;accX;accY;accZ;gyroX;gyroY;gyroZ;gnss_posTime;gnss_lat;gnss_lon;gnss_alt;gnss_gVel;gnss_vVel;gnss_hAcc;gnss_vAcc;
35282477;76.7;20.8;20.8;18;17.8;19.5;0;0;0;0;0;-0.001;0.0065;0;0.4984;0;6883;6907;181.8;0;56;-0.031;-0.04;35282342;0.0065;0;0.4984;0;0.543;205.188;0;0;0;48.282;48.45;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
35282569;76.7;20.8;20.8;18.1;17.9;19.5;0;0;0;0;0;-0.001;0.0065;0;0.4984;0;6883;6907;181.8;0;56;-0.035;-0.034;35282478;0.0065;0;0.4984;0;0.543;205.189;0;0;0;48.282;48.45;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
35282588;76.7;20.8;20.8;18;17.8;19.5;0;0;0;0;0;-0.001;0.0065;0;0.4984;0;6883;6907;181.8;0;56;-0.039;-0.027;35282569;0.0065;0;0.4984;0;0.543;205.192;0;0;0;48.282;48.45;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
35282621;76.7;20.8;20.8;18.1;17.9;19.4;0;0;0;0;0;-0.001;0.0065;0;0.4984;0;6883;6907;181.8;0;56;-0.029;-0.043;35282589;0.0065;0;0.4984;0;0.543;205.193;0;0;0;48.282;48.45;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
35282633;76.7;20.8;20.8;18;17.8;19.4;0;0;0;0;0;0.001;0.0065;0;0.4984;0;6883;6907;181.8;0;56;-0.03;-0.043;35282622;0.0065;0;0.4984;0;0.543;205.194;0;0;0;48.282;48.45;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
35282673;76.8;20.8;20.8;18.1;17.9;19.4;0;0;0;0;0;0.002;0.0065;0;0.4984;0;6883;6907;181.8;0;56;-0.04;-0.026;35282634;0.0065;0;0.4984;0;0.543;205.194;0;0;0;48.282;48.45;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
35282702;76.7;20.8;20.8;18;17.9;19.4;0;0;0;0;0;0;0.0065;0;0.4984;0;6883;6907;181.8;0;56;-0.03;-0.042;35282674;0.0065;0;0.4984;0;0.543;205.192;0;0;0;48.282;48.45;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
35282734;76.8;20.8;20.8;18;17.8;19.4;0;0;0;0;0;-0.001;0.0065;0;0.4984;0;6883;6907;181.8;0;56;-0.028;-0.046;35282703;0.0065;0;0.4984;0;0.543;205.193;0;0;0;48.282;48.45;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
35282763;76.7;20.8;20.8;18.1;17.8;19.4;0;0;0;0;0;-0.001;0.0065;0;0.4984;0;6883;6907;181.8;0;56;-0.026;-0.048;35282735;0.0065;0;0.4984;0;0.543;205.193;0;0;0;48.282;48.45;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
35282797;76.8;20.8;20.8;18.1;17.9;19.4;0;0;0;0;0;-0.001;0.0065;0;0.4984;0;6883;6907;181.8;0;56;-0.036;-0.031;35282764;0.0065;0;0.4984;0;0.543;205.194;0;0;0;48.282;48.45;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
35282831;76.7;20.8;20.8;18.1;17.9;19.4;0;0;0;0;0;-0.002;0.0065;0;0.4984;0;6883;6907;181.8;0;56;-0.028;-0.044;35282797;0.0065;0;0.4984;0;0.543;205.195;0;0;0;48.282;48.45;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
35282863;76.7;20.8;20.8;18;17.8;19.5;0;0;0;0;0;-0.001;0.0065;0;0.4984;0;6883;6907;181.8;0;56;-0.036;-0.033;35282831;0.0065;0;0.4984;0;0.543;205.193;0;0;0;48.282;48.45;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
35282896;76.7;20.8;20.8;18;17.8;19.4;0;0;0;0;0;-0.001;0.0065;0;0.4984;0;6883;6907;181.8;0;56;-0.034;-0.035;35282863;0.0065;0;0.4984;0;0.543;205.192;0;0;0;48.282;48.45;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
35282955;76.7;20.8;20.8;18.1;17.9;19.4;0;0;0;0;0;-0.001;0.0065;0;0.4984;0;6883;6907;181.8;0;56;-0.035;-0.033;35282896;0.0065;0;0.4984;0;0.543;205.19;0;0;0;48.282;48.45;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
35282982;76.7;20.8;20.8;18;17.8;19.5;0;0;0;0;0;-0.001;0.0065;0;0.4984;0;6883;6907;181.8;0;56;-0.034;-0.036;35282955;0.0065;0;0.4984;0;0.543;205.191;0;0;0;48.282;48.45;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
35283012;76.7;20.8;20.9;18.1;17.9;19.4;0;0;0;0;0;-0.001;0.0065;0;0.4984;0;6883;6907;181.8;0;56;-0.035;-0.033;35282983;0.0065;0;0.4984;0;0.543;205.192;0;0;0;48.282;48.45;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
35283040;76.7;20.8;20.8;18;17.8;19.5;0;0;0;0;0;-0.001;0.0065;0;0.4984;0;6883;6907;181.8;0;56;-0.037;-0.031;35283013;0.0065;0;0.4984;0;0.543;205.193;0;0;0;48.282;48.45;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
35283071;76.7;20.8;20.8;18;17.8;19.5;0;0;0;0;0;-0.001;0.0065;0;0.4984;0;6883;6907;181.8;0;56;-0.034;-0.035;35283040;0.0065;0;0.4984;0;0.543;205.193;0;0;0;48.282;48.45;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
35283129;76.7;20.8;20.8;18;17.8;19.5;0;0;0;0;0;0.001;0.0065;0;0.4984;0;6883;6907;181.8;0;56;-0.033;-0.037;35283071;0.0065;0;0.4984;0;0.543;205.194;0;0;0;48.282;48.45;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
35283138;76.7;20.8;20.8;18.1;17.9;19.5;0;0;0;0;0;-0.001;0.0065;0;0.4984;0;6883;6907;181.8;0;56;-0.036;-0.034;35283129;0.0065;0;0.4984;0;0.543;205.192;0;0;0;48.282;48.45;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
35283167;76.8;20.8;20.7;18.1;17.9;19.5;0;0;0;0;0;-0.001;0.0065;0;0.4984;0;6883;6907;181.8;0;56;-0.035;-0.034;35283139;0.0065;0;0.4984;0;0.543;205.193;0;0;0;48.282;48.45;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
35283197;76.7;20.8;20.8;18;17.8;19.5;0;0;0;0;0;0.001;0.0065;0;0.4984;0;6883;6907;181.8;0;56;-0.029;-0.045;35283168;0.0065;0;0.4984;0;0.543;205.194;0;0;0;48.282;48.45;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
35283235;76.8;20.8;20.8;18;17.8;19.5;0;0;0;0;0;-0.001;0.0065;0;0.4984;0;6883;6907;181.8;0;56;-0.033;-0.038;35283197;0.0065;0;0.4984;0;0.543;205.195;0;0;0;48.282;48.45;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
35283267;76.8;20.8;20.8;18;17.8;19.5;0;0;0;0;0;-0.001;0.0065;0;0.4984;0;6883;6907;181.8;0;56;-0.031;-0.04;35283235;0.0065;0;0.4984;0;0.543;205.196;0;0;0;48.282;48.45;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
35283297;76.7;20.8;20.8;18;17.8;19.5;0;0;0;0;0;-0.001;0.0065;0;0.4984;0;6883;6907;181.8;0;56;-0.033;-0.035;35283267;0.0065;0;0.4984;0;0.543;205.196;0;0;0;48.282;48.45;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
35283354;76.7;20.8;20.8;18;17.9;19.4;0;0;0;0;0;0.001;0.0065;0;0.4984;0;6883;6907;181.8;0;56;-0.032;-0.038;35283298;0.0065;0;0.4984;0;0.543;205.198;0;0;0;48.282;48.45;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
35283390;76.8;20.8;20.8;18.1;17.9;19.4;0;0;0;0;0;-0.001;0.0065;0;0.4984;0;6883;6907;181.8;0;56;-0.035;-0.036;35283354;0.0065;0;0.4984;0;0.543;205.197;0;0;0;48.282;48.45;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
35283421;76.7;20.8;20.8;18.1;17.9;19.4;0;0;0;0;0;-0.001;0.0065;0;0.4984;0;6883;6907;181.8;0;56;-0.033;-0.037;35283391;0.0065;0;0.4984;0;0.543;205.196;0;0;0;48.282;48.45;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
35283452;76.7;20.8;20.8;17.8;17.6;19.4;0;0;0;0;0;-0.001;0.0065;0;0.4984;0;6883;6907;181.8;0;56;-0.026;-0.049;35283422;0.0065;0;0.4984;0;0.543;205.198;0;0;0;48.282;48.45;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
35283485;76.7;20.8;20.8;18;17.8;19.4;0;0;0;0;0;-0.001;0.0065;0;0.4984;0;6883;6907;181.8;0;56;-0.033;-0.037;35283453;0.0065;0;0.4984;0;0.543;205.198;0;0;0;48.282;48.45;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
35283539;76.7;20.8;20.8;17.9;17.7;19.4;0;0;0;0;0;-0.001;0.0065;0;0.4984;0;6883;6907;181.8;0;56;-0.037;-0.032;35283485;0.0065;0;0.4984;0;0.543;205.2;0;0;0;48.282;48.45;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
35283571;76.7;20.8;20.8;18;17.8;19.4;0;0;0;0;0;-0.001;0.0065;0;0.4984;0;6883;6907;181.8;0;56;-0.032;-0.04;35283539;0.0065;0;0.4984;0;0.543;205.197;0;0;0;48.282;48.45;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
35283601;76.7;20.8;20.8;18;17.8;19.4;0;0;0;0;0;-0.001;0.0065;0;0.4984;0;6883;6907;181.8;0;56;-0.031;-0.041;35283573;0.0065;0;0.4984;0;0.543;205.197;0;0;0;48.282;48.45;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
35283633;76.7;20.8;20.8;18;17.8;19.4;0;0;0;0;0;0.001;0.0065;0;0.4984;0;6883;6907;181.8;0;56;-0.034;-0.037;35283601;0.0065;0;0.4984;0;0.543;205.198;0;0;0;48.282;48.45;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
35283670;76.7;20.8;20.9;18;17.8;19.4;0;0;0;0;0;-0.001;0.0065;0;0.4984;0;6883;6907;181.8;0;56;-0.032;-0.039;35283640;0.0065;0;0.4984;0;0.543;205.197;0;0;0;48.282;48.45;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
35283704;76.8;20.8;20.8;18.1;17.9;19.5;0;0;0;0;0;-0.001;0.0065;0;0.4984;0;6883;6907;181.8;0;56;-0.033;-0.035;35283671;0.0065;0;0.4984;0;0.543;205.197;0;0;0;48.282;48.45;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
35283771;76.7;20.8;20.8;18;17.8;19.5;0;0;0;0;0;-0.001;0.0065;0;0.4984;0;6883;6907;181.8;0;56;-0.034;-0.035;35283705;0.0065;0;0.4984;0;0.543;205.198;0;0;0;48.282;48.45;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
35283792;76.7;20.8;20.9;18.1;17.9;19.5;0;0;0;0;0;-0.001;0.0065;0;0.4984;0;6883;6907;181.8;0;56;-0.035;-0.035;35283771;0.0065;0;0.4984;0;0.543;205.199;0;0;0;48.282;48.45;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
35283822;76.7;20.8;20.8;18.1;17.9;19.5;0;0;0;0;0;0.001;0.0065;0;0.4984;0;6883;6907;181.8;0;56;-0.033;-0.038;35283792;0.0065;0;0.4984;0;0.543;205.198;0;0;0;48.282;48.45;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
35283852;76.7;20.8;20.8;18;17.8;19.5;0;0;0;0;0;-0.001;0.0065;0;0.4984;0;6883;6907;181.8;0;56;-0.04;-0.027;35283822;0.0065;0;0.4984;0;0.543;205.202;0;0;0;48.282;48.45;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
35283889;76.8;20.8;20.9;18;17.9;19.5;0;0;0;0;0;-0.001;0.0065;0;0.4984;0;6883;6907;181.8;0;56;-0.033;-0.037;35283852;0.0065;0;0.4984;0;0.543;205.202;0;0;0;48.282;48.45;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
35283917;76.7;20.8;20.8;18;17.8;19.4;0;0;0;0;0;-0.001;0.0065;0;0.4984;0;6883;6907;181.8;0;56;-0.033;-0.039;35283889;0.0065;0;0.4984;0;0.543;205.204;0;0;0;48.282;48.45;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
35283946;76.8;20.8;20.8;18;17.8;19.5;0;0;0;0;0;-0.001;0.0065;0;0.4984;0;6883;6907;181.8;0;56;-0.03;-0.043;35283917;0.0065;0;0.4984;0;0.543;205.204;0;0;0;48.282;48.45;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
35283979;76.7;20.8;20.8;18;17.8;19.5;0;0;0;0;0;-0.002;0.0065;0;0.4984;0;6883;6907;181.8;0;56;-0.036;-0.033;35283948;0.0065;0;0.4984;0;0.543;205.204;0;0;0;48.282;48.45;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
35284012;76.7;20.8;20.8;18;17.9;19.5;0;0;0;0;0;0.001;0.0065;0;0.4984;0;6883;6907;181.8;0;56;-0.034;-0.035;35283980;0.0065;0;0.4984;0;0.543;205.203;0;0;0;48.282;48.45;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
35284047;76.7;20.8;20.8;18;17.8;19.5;0;0;0;0;0;-0.001;0.0065;0;0.4984;0;6883;6907;181.8;0;56;-0.029;-0.045;35284013;0.0065;0;0.4984;0;0.543;205.203;0;0;0;48.282;48.45;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
35284104;76.7;20.8;20.8;18;17.8;19.6;0;0;0;0;0;-0.003;0.0065;0;0.4984;0;6883;6907;181.8;0;56;-0.033;-0.036;35284047;0.0065;0;0.4984;0;0.543;205.203;0;0;0;48.282;48.45;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
35284134;76.7;20.8;20.8;18;17.8;19.5;0;0;0;0;0;-0.001;0.0065;0;0.4984;0;6883;6907;181.8;0;56;-0.026;-0.05;35284104;0.0065;0;0.4984;0;0.543;205.202;0;0;0;48.282;48.45;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
35284171;76.7;20.8;20.8;18.1;17.9;19.6;0;0;0;0;0;-0.001;0.0065;0;0.4984;0;6883;6907;181.8;0;56;-0.036;-0.033;35284134;0.0065;0;0.4984;0;0.543;205.204;0;0;0;48.282;48.45;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
35284201;76.7;20.8;20.8;18;17.8;19.6;0;0;0;0;0;-0.001;0.0065;0;0.4984;0;6883;6907;181.8;0;56;-0.031;-0.04;35284172;0.0065;0;0.4984;0;0.543;205.202;0;0;0;48.282;48.45;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
35284234;76.7;20.8;20.9;18.1;17.9;19.5;0;0;0;0;0;-0.001;0.0065;0;0.4984;0;6883;6907;181.8;0;56;-0.033;-0.037;35284202;0.0065;0;0.4984;0;0.543;205.202;0;0;0;48.282;48.45;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
35284265;76.7;20.8;20.8;18;17.8;19.5;0;0;0;0;0;-0.001;0.0065;0;0.4984;0;6883;6907;181.8;0;56;-0.031;-0.039;35284234;0.0065;0;0.4984;0;0.543;205.203;0;0;0;48.282;48.45;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
35284321;76.8;20.8;20.8;18.1;17.9;19.5;0;0;0;0;0;-0.001;0.0065;0;0.4984;0;6883;6907;181.8;0;56;-0.035;-0.033;35284265;0.0065;0;0.4984;0;0.543;205.204;0;0;0;48.282;48.45;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
35284353;76.7;20.8;20.8;18;17.9;19.6;0;0;0;0;0;-0.001;0.0065;0;0.4984;0;6883;6907;181.8;0;56;-0.031;-0.043;35284322;0.0065;0;0.4984;0;0.543;205.204;0;0;0;48.282;48.45;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
35284386;76.8;20.8;20.8;18;17.8;19.5;0;0;0;0;0;-0.001;0.0065;0;0.4984;0;6883;6907;181.8;0;56;-0.034;-0.036;35284353;0.0065;0;0.4984;0;0.543;205.206;0;0;0;48.282;48.45;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
35284418;76.8;20.8;20.8;18;17.8;19.5;0;0;0;0;0;-0.001;0.0065;0;0.4984;0;6883;6907;181.8;0;56;-0.031;-0.041;35284386;0.0065;0;0.4984;0;0.543;205.206;0;0;0;48.282;48.45;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
35284448;76.7;20.8;20.8;18.1;17.9;19.5;0;0;0;0;0;-0.001;0.0065;0;0.4984;0;6883;6907;181.8;0;56;-0.028;-0.045;35284419;0.0065;0;0.4984;0;0.543;205.204;0;0;0;48.282;48.45;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
35284502;76.7;20.8;20.8;18.1;17.9;19.6;0;0;0;0;0;-0.001;0.0065;0;0.4984;0;6883;6907;181.8;0;56;-0.03;-0.043;35284449;0.0065;0;0.4984;0;0.543;205.204;0;0;0;48.282;48.45;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
35284513;76.7;20.8;20.8;17.9;17.8;19.5;0;0;0;0;0;-0.001;0.0065;0;0.4984;0;6883;6907;181.8;0;56;-0.034;-0.037;35284503;0.0065;0;0.4984;0;0.543;205.205;0;0;0;48.282;48.45;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
35284540;76.7;20.8;20.8;18.1;17.9;19.6;0;0;0;0;0;-0.001;0.0065;0;0.4984;0;6883;6907;181.8;0;56;-0.037;-0.033;35284514;0.0065;0;0.4984;0;0.543;205.206;0;0;0;48.282;48.45;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
35284571;76.8;20.8;20.8;18.1;17.9;19.5;0;0;0;0;0;-0.001;0.0065;0;0.4984;0;6883;6907;181.8;0;56;-0.031;-0.042;35284542;0.0065;0;0.4984;0;0.543;205.206;0;0;0;48.282;48.45;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
35284603;76.7;20.8;20.8;18;17.8;19.5;0;0;0;0;0;-0.002;0.0065;0;0.4984;0;6883;6907;181.8;0;56;-0.036;-0.032;35284572;0.0065;0;0.4984;0;0.543;205.206;0;0;0;48.282;48.45;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
35284634;76.7;20.8;20.8;18;17.8;19.4;0;0;0;0;0;-0.001;0.0065;0;0.4984;0;6883;6907;181.8;0;56;-0.031;-0.04;35284603;0.0065;0;0.4984;0;0.543;205.207;0;0;0;48.282;48.45;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
35284667;76.8;20.8;20.8;18;17.8;19.4;0;0;0;0;0;0.001;0.0065;0;0.4984;0;6883;6907;181.8;0;56;-0.034;-0.035;35284635;0.0065;0;0.4984;0;0.543;205.209;0;0;0;48.282;48.45;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
35284717;76.7;20.8;20.8;18.1;17.9;19.5;0;0;0;0;0;-0.001;0.0065;0;0.4984;0;6883;6907;181.8;0;56;-0.033;-0.039;35284667;0.0065;0;0.4984;0;0.543;205.207;0;0;0;48.282;48.45;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
35284730;76.7;20.8;20.8;18.1;17.9;19.4;0;0;0;0;0;-0.001;0.0065;0;0.4984;0;6883;6907;181.8;0;56;-0.032;-0.039;35284718;0.0065;0;0.4984;0;0.543;205.206;0;0;0;48.282;48.45;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
35284759;76.7;20.8;20.8;18;17.8;19.5;0;0;0;0;0;-0.001;0.0065;0;0.4984;0;6883;6907;181.8;0;56;-0.03;-0.043;35284730;0.0065;0;0.4984;0;0.543;205.207;0;0;0;48.282;48.45;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
35284791;76.7;20.8;20.8;18;17.8;19.4;0;0;0;0;0;-0.001;0.0065;0;0.4984;0;6883;6907;181.8;0;56;-0.032;-0.04;35284759;0.0065;0;0.4984;0;0.543;205.207;0;0;0;48.282;48.45;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
35284823;76.7;20.8;20.8;18;17.9;19.4;0;0;0;0;0;-0.001;0.0065;0;0.4984;0;6883;6907;181.8;0;56;-0.031;-0.041;35284792;0.0065;0;0.4984;0;0.543;205.207;0;0;0;48.282;48.45;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
35284852;76.7;20.8;20.8;18;17.8;19.4;0;0;0;0;0;-0.001;0.0065;0;0.4984;0;6883;6907;181.8;0;56;-0.034;-0.037;35284823;0.0065;0;0.4984;0;0.543;205.206;0;0;0;48.282;48.45;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
35284914;76.7;20.8;20.9;18.1;17.9;19.5;0;0;0;0;0;-0.001;0.0065;0;0.4984;0;6883;6907;181.8;0;56;-0.036;-0.031;35284852;0.0065;0;0.4984;0;0.543;205.207;0;0;0;48.282;48.45;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
35284949;76.8;20.8;20.8;18.1;17.8;19.5;0;0;0;0;0;-0.001;0.0065;0;0.4984;0;6883;6907;181.8;0;56;-0.027;-0.048;35284914;0.0065;0;0.4984;0;0.543;205.207;0;0;0;48.282;48.45;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
