ms_today;input_voltage;temp_mos_max;temp_mos_1;temp_mos_2;temp_mos_3;temp_motor;current_motor;current_in;d_axis_current;q_axis_current;erpm;duty_cycle;amp_hours_used;amp_hours_charged;watt_hours_used;watt_hours_charged;tachometer;tachometer_abs;encoder_position;fault_code;vesc_id;d_axis_voltage;q_axis_voltage;ms_today_setup;amp_hours_setup;amp_hours_charged_setup;watt_hours_setup;watt_hours_charged_setup;battery_level;battery_wh_tot;current_in_setup;current_motor_setup;speed_meters_per_sec;tacho_meters;tacho_abs_meters;num_vescs;ms_today_imu;roll;pitch;yaw;accX;accY;accZ;gyroX;gyroY;gyroZ;gnss_posTime;gnss_lat;gnss_lon;gnss_alt;gnss_gVel;gnss_vVel;gnss_hAcc;gnss_vAcc;
44061801;76.7;23.7;23.7;21;20.7;20.6;0;0;0;0;0;0.001;0.0511;0;3.938;0;28;160;1.79999;0;56;0.031;0.044;44061688;0.0511;0;3.938;0;0.537;202.976;0;0;0;0.185;1.062;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
44061885;76.7;23.7;23.7;21;20.7;20.5;0;0;0;0;0;0.001;0.0511;0;3.938;0;28;160;1.79999;0;56;0.033;0.043;44061802;0.0511;0;3.938;0;0.537;202.975;0;0;0;0.185;1.062;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
44061939;76.7;23.7;23.7;21;20.7;20.5;0;0;0;0;0;0.001;0.0511;0;3.938;0;28;160;1.79999;0;56;0.034;0.04;44061885;0.0511;0;3.938;0;0.537;202.973;0;0;0;0.185;1.062;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
44061961;76.7;23.7;23.8;21;20.7;20.5;0;0;0;0;0;0.001;0.0511;0;3.938;0;28;160;1.79999;0;56;0.031;0.043;44061939;0.0511;0;3.938;0;0.537;202.97;0;0;0;0.185;1.062;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
44062001;76.7;23.7;23.7;20.9;20.7;20.5;0;0;0;0;0;0.001;0.0511;0;3.938;0;28;160;1.79999;0;56;0.033;0.044;44061961;0.0511;0;3.938;0;0.537;202.97;0;0;0;0.185;1.062;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
44062034;76.7;23.7;23.7;21;20.7;20.5;0;0;0;0;0;0;0.0511;0;3.938;0;28;160;1.79999;0;56;0.032;0.043;44062001;0.0511;0;3.938;0;0.537;202.97;0;0;0;0.185;1.062;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
44062065;76.7;23.7;23.7;20.9;20.7;20.5;0;0;0;0;0;0.001;0.0511;0;3.938;0;28;160;1.79999;0;56;0.033;0.041;44062035;0.0511;0;3.938;0;0.537;202.97;0;0;0;0.185;1.062;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
44062107;76.7;23.7;23.7;20.9;20.7;20.6;0;0;0;0;0;0.001;0.0511;0;3.938;0;28;160;1.79999;0;56;0.032;0.045;44062066;0.0511;0;3.938;0;0.537;202.97;0;0;0;0.185;1.062;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
44062120;76.7;23.7;23.7;21;20.8;20.5;0;0;0;0;0;0.002;0.0511;0;3.938;0;28;160;1.79999;0;56;0.029;0.05;44062107;0.0511;0;3.938;0;0.537;202.968;0;0;0;0.185;1.062;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
44062148;76.7;23.7;23.7;20.9;20.7;20.6;0;0;0;0;0;0.001;0.0511;0;3.938;0;28;160;1.79999;0;56;0.035;0.041;44062121;0.0511;0;3.938;0;0.537;202.967;0;0;0;0.185;1.062;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
44062182;76.7;23.7;23.7;21;20.7;20.6;0;0;0;0;0;0.001;0.0511;0;3.938;0;28;160;1.79999;0;56;0.031;0.044;44062149;0.0511;0;3.938;0;0.537;202.967;0;0;0;0.185;1.062;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
44062213;76.7;23.7;23.7;21;20.7;20.6;0;0;0;0;0;0.001;0.0511;0;3.938;0;28;160;1.79999;0;56;0.032;0.045;44062183;0.0511;0;3.938;0;0.537;202.966;0;0;0;0.185;1.062;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
44062247;76.7;23.7;23.7;20.9;20.7;20.6;0;0;0;0;0;0.001;0.0511;0;3.938;0;28;160;1.79999;0;56;0.035;0.039;44062213;0.0511;0;3.938;0;0.537;202.966;0;0;0;0.185;1.062;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
44062277;76.7;23.7;23.7;20.9;20.7;20.5;0;0;0;0;0;0.001;0.0511;0;3.938;0;28;160;1.79999;0;56;0.034;0.04;44062247;0.0511;0;3.938;0;0.537;202.965;0;0;0;0.185;1.062;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
44062311;76.7;23.7;23.7;21;20.7;20.5;0;0;0;0;0;0.001;0.0511;0;3.938;0;28;160;1.79999;0;56;0.032;0.043;44062277;0.0511;0;3.938;0;0.537;202.964;0;0;0;0.185;1.062;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
44062339;76.7;23.7;23.7;21;20.8;20.5;0;0;0;0;0;0.001;0.0511;0;3.938;0;28;160;1.79999;0;56;0.03;0.045;44062311;0.0511;0;3.938;0;0.537;202.964;0;0;0;0.185;1.062;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
44062369;76.7;23.7;23.7;20.9;20.7;20.5;0;0;0;0;0;0.001;0.0511;0;3.938;0;28;160;1.79999;0;56;0.027;0.052;44062340;0.0511;0;3.938;0;0.537;202.963;0;0;0;0.185;1.062;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
44062403;76.7;23.7;23.7;21;20.7;20.5;0;0;0;0;0;0.001;0.0511;0;3.938;0;28;160;1.79999;0;56;0.033;0.043;44062369;0.0511;0;3.938;0;0.537;202.963;0;0;0;0.185;1.062;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
44062455;76.7;23.7;23.7;21;20.7;20.5;0;0;0;0;0;0.001;0.0511;0;3.938;0;28;160;1.79999;0;56;0.031;0.046;44062403;0.0511;0;3.938;0;0.537;202.963;0;0;0;0.185;1.062;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
44062491;76.7;23.7;23.8;21;20.7;20.5;0;0;0;0;0;0.001;0.0511;0;3.938;0;28;160;1.79999;0;56;0.034;0.039;44062456;0.0511;0;3.938;0;0.537;202.963;0;0;0;0.185;1.062;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
44062531;76.7;23.7;23.7;21;20.7;20.5;0;0;0;0;0;0.001;0.0511;0;3.938;0;28;160;1.79999;0;56;0.038;0.033;44062491;0.0511;0;3.938;0;0.537;202.964;0;0;0;0.185;1.062;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
44062552;76.7;23.7;23.7;21;20.7;20.6;0;0;0;0;0;-0.001;0.0511;0;3.938;0;28;160;1.79999;0;56;0.037;0.035;44062532;0.0511;0;3.938;0;0.537;202.964;0;0;0;0.185;1.062;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
44062594;76.7;23.7;23.7;21;20.7;20.5;0;0;0;0;0;0.001;0.0511;0;3.938;0;28;160;1.79999;0;56;0.034;0.04;44062554;0.0511;0;3.938;0;0.537;202.963;0;0;0;0.185;1.062;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
44062612;76.7;23.7;23.7;21;20.7;20.5;0;0;0;0;0;-0.001;0.0511;0;3.938;0;28;160;1.79999;0;56;0.036;0.038;44062595;0.0511;0;3.938;0;0.537;202.963;0;0;0;0.185;1.062;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
44062674;76.7;23.7;23.7;21;20.7;20.5;0;0;0;0;0;0.001;0.0511;0;3.938;0;28;160;1.79999;0;56;0.03;0.046;44062612;0.0511;0;3.938;0;0.537;202.962;0;0;0;0.185;1.062;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
44062684;76.7;23.7;23.7;20.9;20.7;20.5;0;0;0;0;0;0.001;0.0511;0;3.938;0;28;160;1.79999;0;56;0.032;0.044;44062674;0.0511;0;3.938;0;0.537;202.962;0;0;0;0.185;1.062;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
44062713;76.7;23.7;23.7;21;20.7;20.5;0;0;0;0;0;0.001;0.0511;0;3.938;0;28;160;1.79999;0;56;0.032;0.044;44062684;0.0511;0;3.938;0;0.537;202.962;0;0;0;0.185;1.062;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
44062746;76.7;23.7;23.7;20.9;20.7;20.5;0;0;0;0;0;0.001;0.0511;0;3.938;0;28;160;1.79999;0;56;0.03;0.047;44062713;0.0511;0;3.938;0;0.537;202.962;0;0;0;0.185;1.062;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
44062778;76.7;23.7;23.8;20.9;20.7;20.6;0;0;0;0;0;0.002;0.0511;0;3.938;0;28;160;1.79999;0;56;0.03;0.047;44062746;0.0511;0;3.938;0;0.537;202.961;0;0;0;0.185;1.062;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
44062809;76.7;23.7;23.7;20.9;20.6;20.6;0;0;0;0;0;0.001;0.0511;0;3.938;0;28;160;1.79999;0;56;0.032;0.043;44062780;0.0511;0;3.938;0;0.537;202.962;0;0;0;0.185;1.062;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
44062867;76.6;23.7;23.7;21;20.8;20.5;0;0;0;0;0;-0.001;0.0511;0;3.938;0;28;160;1.79999;0;56;0.031;0.044;44062809;0.0511;0;3.938;0;0.537;202.962;0;0;0;0.185;1.062;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
44062876;76.7;23.7;23.7;20.9;20.7;20.5;0;0;0;0;0;0.001;0.0511;0;3.938;0;28;160;1.79999;0;56;0.032;0.044;44062867;0.0511;0;3.938;0;0.537;202.96;0;0;0;0.185;1.062;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
44062911;76.7;23.7;23.7;20.9;20.7;20.5;0;0;0;0;0;0.001;0.0511;0;3.938;0;28;160;1.79999;0;56;0.033;0.04;44062876;0.0511;0;3.938;0;0.537;202.96;0;0;0;0.185;1.062;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
44063006;76.7;23.7;23.7;20.9;20.6;20.5;0;0;0;0;0;-0.001;0.0511;0;3.938;0;28;160;1.79999;0;56;0.029;0.049;44062912;0.0511;0;3.938;0;0.537;202.959;0;0;0;0.185;1.062;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
44063074;76.7;23.7;23.7;21;20.8;20.6;0;0;0;0;0;0.001;0.0511;0;3.938;0;28;160;1.79999;0;56;0.033;0.042;44063007;0.0511;0;3.938;0;0.537;202.959;0;0;0;0.185;1.062;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
44063086;76.7;23.7;23.7;21;20.7;20.6;0;0;0;0;0;0.001;0.0511;0;3.938;0;28;160;1.79999;0;56;0.032;0.044;44063074;0.0511;0;3.938;0;0.537;202.958;0;0;0;0.185;1.062;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
44063121;76.7;23.7;23.7;20.9;20.7;20.5;0;0;0;0;0;0.001;0.0511;0;3.938;0;28;160;1.79999;0;56;0.033;0.041;44063086;0.0511;0;3.938;0;0.537;202.958;0;0;0;0.185;1.062;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
44063151;76.7;23.7;23.7;21;20.7;20.5;0;0;0;0;0;0.002;0.0511;0;3.938;0;28;160;1.79999;0;56;0.031;0.046;44063121;0.0511;0;3.938;0;0.537;202.957;0;0;0;0.185;1.062;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
44063183;76.7;23.7;23.7;21;20.7;20.6;0;0;0;0;0;0.001;0.0511;0;3.938;0;28;160;1.79999;0;56;0.03;0.048;44063151;0.0511;0;3.938;0;0.537;202.957;0;0;0;0.185;1.062;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
44063221;76.7;23.7;23.7;21;20.7;20.6;0;0;0;0;0;0.001;0.0511;0;3.938;0;28;160;1.79999;0;56;0.034;0.039;44063184;0.0511;0;3.938;0;0.537;202.958;0;0;0;0.185;1.062;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
44063290;76.7;23.7;23.7;21;20.6;20.6;0;0;0;0;0;0.001;0.0511;0;3.938;0;28;160;1.79999;0;56;0.031;0.045;44063221;0.0511;0;3.938;0;0.537;202.958;0;0;0;0.185;1.062;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
44063305;76.6;23.7;23.7;20.9;20.6;20.5;0;0;0;0;0;0.001;0.0511;0;3.938;0;28;160;1.79999;0;56;0.033;0.04;44063291;0.0511;0;3.938;0;0.537;202.958;0;0;0;0.185;1.062;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
44063340;76.7;23.7;23.7;20.9;20.7;20.5;0;0;0;0;0;0.001;0.0511;0;3.938;0;28;160;1.79999;0;56;0.031;0.045;44063306;0.0511;0;3.938;0;0.537;202.957;0;0;0;0.185;1.062;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
44063370;76.7;23.7;23.6;21;20.7;20.5;0;0;0;0;0;0.001;0.0511;0;3.938;0;28;160;1.79999;0;56;0.034;0.041;44063340;0.0511;0;3.938;0;0.537;202.957;0;0;0;0.185;1.062;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
44063401;76.7;23.7;23.7;21;20.7;20.5;0;0;0;0;0;0.001;0.0511;0;3.938;0;28;160;1.79999;0;56;0.035;0.039;44063370;0.0511;0;3.938;0;0.537;202.957;0;0;0;0.185;1.062;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
44063432;76.7;23.7;23.7;21;20.7;20.6;0;0;0;0;0;0.001;0.0511;0;3.938;0;28;160;1.79999;0;56;0.035;0.039;44063402;0.0511;0;3.938;0;0.537;202.957;0;0;0;0.185;1.062;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
44063466;76.7;23.7;23.7;20.9;20.6;20.6;0;0;0;0;0;0.001;0.0511;0;3.938;0;28;160;1.79999;0;56;0.034;0.041;44063433;0.0511;0;3.938;0;0.537;202.958;0;0;0;0.185;1.062;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
44063499;76.7;23.7;23.7;21;20.8;20.6;0;0;0;0;0;0.001;0.0511;0;3.938;0;28;160;1.79999;0;56;0.028;0.051;44063466;0.0511;0;3.938;0;0.537;202.956;0;0;0;0.185;1.062;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
44063531;76.7;23.7;23.6;21;20.7;20.6;0;0;0;0;0;0.001;0.0511;0;3.938;0;28;160;1.79999;0;56;0.031;0.046;44063500;0.0511;0;3.938;0;0.537;202.956;0;0;0;0.185;1.062;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
44063565;76.7;23.7;23.7;20.9;20.7;20.6;0;0;0;0;0;0.001;0.0511;0;3.938;0;28;160;1.79999;0;56;0.031;0.046;44063531;0.0511;0;3.938;0;0.537;202.956;0;0;0;0.185;1.062;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
44063648;76.7;23.7;23.7;21;20.7;20.6;0;0;0;0;0;0.001;0.0511;0;3.938;0;28;160;1.79999;0;56;0.035;0.039;44063566;0.0511;0;3.938;0;0.537;202.954;0;0;0;0.185;1.062;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
44063687;76.7;23.7;23.6;20.9;20.7;20.5;0;0;0;0;0;-0.001;0.0511;0;3.938;0;28;160;1.79999;0;56;0.037;0.036;44063649;0.0511;0;3.938;0;0.537;202.952;0;0;0;0.185;1.062;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
44063728;76.7;23.7;23.6;21;20.7;20.4;0;0;0;0;0;0.001;0.0511;0;3.938;0;28;160;1.79999;0;56;0.037;0.036;44063688;0.0511;0;3.938;0;0.537;202.951;0;0;0;0.185;1.062;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
44063742;76.7;23.7;23.7;20.9;20.7;20.4;0;0;0;0;0;0.001;0.0511;0;3.938;0;28;160;1.79999;0;56;0.039;0.034;44063729;0.0511;0;3.938;0;0.537;202.949;0;0;0;0.185;1.062;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
44063781;76.7;23.7;23.8;20.9;20.6;20.4;0;0;0;0;0;0.001;0.0511;0;3.938;0;28;160;1.79999;0;56;0.034;0.041;44063743;0.0511;0;3.938;0;0.537;202.949;0;0;0;0.185;1.062;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
44063859;76.7;23.7;23.7;21;20.7;20.3;0;0;0;0;0;0.001;0.0511;0;3.938;0;28;160;1.79999;0;56;0.032;0.044;44063783;0.0511;0;3.938;0;0.537;202.95;0;0;0;0.185;1.062;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
44063898;76.7;23.7;23.7;21;20.7;20.3;0;0;0;0;0;0.001;0.0511;0;3.938;0;28;160;1.79999;0;56;0.032;0.046;44063867;0.0511;0;3.938;0;0.537;202.95;0;0;0;0.185;1.062;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
44063930;76.7;23.7;23.7;21;20.7;20.4;0;0;0;0;0;0.002;0.0511;0;3.938;0;28;160;1.79999;0;56;0.031;0.046;44063899;0.0511;0;3.938;0;0.537;202.949;0;0;0;0.185;1.062;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
44063961;76.7;23.7;23.7;21;20.7;20.5;0;0;0;0;0;0.001;0.0511;0;3.938;0;28;160;1.79999;0;56;0.031;0.046;44063931;0.0511;0;3.938;0;0.537;202.949;0;0;0;0.185;1.062;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
44063997;76.7;23.7;23.7;21;20.7;20.6;0;0;0;0;0;0.001;0.0511;0;3.938;0;28;160;1.79999;0;56;0.034;0.04;44063962;0.0511;0;3.938;0;0.537;202.949;0;0;0;0.185;1.062;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
44064041;76.7;23.7;23.7;20.9;20.7;20.6;0;0;0;0;0;0.001;0.0511;0;3.938;0;28;160;1.79999;0;56;0.031;0.047;44063999;0.0511;0;3.938;0;0.537;202.948;0;0;0;0.185;1.062;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
44064064;76.6;23.7;23.7;21;20.8;20.6;0;0;0;0;0;0.001;0.0511;0;3.938;0;28;160;1.79999;0;56;0.035;0.04;44064041;0.0511;0;3.938;0;0.537;202.945;0;0;0;0.185;1.062;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
44064098;76.7;23.7;23.7;21;20.7;20.6;0;0;0;0;0;0.001;0.0511;0;3.938;0;28;160;1.79999;0;56;0.033;0.042;44064064;0.0511;0;3.938;0;0.537;202.945;0;0;0;0.185;1.062;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
44064128;76.7;23.7;23.7;20.9;20.7;20.7;0;0;0;0;0;0.001;0.0511;0;3.938;0;28;160;1.79999;0;56;0.034;0.041;44064099;0.0511;0;3.938;0;0.537;202.944;0;0;0;0.185;1.062;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
44064156;76.7;23.7;23.8;20.9;20.6;20.6;0;0;0;0;0;0.001;0.0511;0;3.938;0;28;160;1.79999;0;56;0.035;0.038;44064128;0.0511;0;3.938;0;0.537;202.944;0;0;0;0.185;1.062;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
44064185;76.7;23.7;23.7;21;20.7;20.6;0;0;0;0;0;0.001;0.0511;0;3.938;0;28;160;1.79999;0;56;0.034;0.041;44064157;0.0511;0;3.938;0;0.537;202.944;0;0;0;0.185;1.062;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
44064238;76.7;23.7;23.7;20.9;20.7;20.6;0;0;0;0;0;0.001;0.0511;0;3.938;0;28;160;1.79999;0;56;0.031;0.045;44064185;0.0511;0;3.938;0;0.537;202.944;0;0;0;0.185;1.062;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
44064279;76.7;23.7;23.7;20.9;20.6;20.6;0;0;0;0;0;0.001;0.0511;0;3.938;0;28;160;1.79999;0;56;0.035;0.037;44064238;0.0511;0;3.938;0;0.537;202.943;0;0;0;0.185;1.062;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
44064302;76.7;23.7;23.8;20.9;20.7;20.6;0;0;0;0;0;0.001;0.0511;0;3.938;0;28;160;1.79999;0;56;0.036;0.037;44064279;0.0511;0;3.938;0;0.537;202.943;0;0;0;0.185;1.062;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
44064340;76.7;23.7;23.7;21;20.7;20.6;0;0;0;0;0;0.001;0.0511;0;3.938;0;28;160;1.79999;0;56;0.033;0.043;44064302;0.0511;0;3.938;0;0.537;202.943;0;0;0;0.185;1.062;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
44064361;76.7;23.7;23.7;21;20.7;20.5;0;0;0;0;0;0.001;0.0511;0;3.938;0;28;160;1.79999;0;56;0.033;0.042;44064340;0.0511;0;3.938;0;0.537;202.943;0;0;0;0.185;1.062;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
44064400;76.7;23.7;23.8;21;20.7;20.5;0;0;0;0;0;0.001;0.0511;0;3.938;0;28;160;1.79999;0;56;0.028;0.051;44064362;0.0511;0;3.938;0;0.537;202.944;0;0;0;0.185;1.062;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
44064442;76.7;23.7;23.8;21;20.7;20.5;0;0;0;0;0;0.001;0.0511;0;3.938;0;28;160;1.79999;0;56;0.029;0.048;44064400;0.0511;0;3.938;0;0.537;202.944;0;0;0;0.185;1.062;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
44064474;76.7;23.7;23.7;21;20.8;20.5;0;0;0;0;0;0.001;0.0511;0;3.938;0;28;160;1.79999;0;56;0.031;0.045;44064443;0.0511;0;3.938;0;0.537;202.946;0;0;0;0.185;1.062;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
